ORACLE_SP, INFORMATICA_FOLDER, INFORMATICA_WORKFLOW, ABAC_PROC_ID, ABAC_PROC_NM, ABAC_PROPERTY_NAMESPACE, ABAC_PROPERTY_NAME, ABAC_PROPERTY_VALUE
N/A, edw_abac, w_abac_create_app_config, 10000006, abac_create_app_config, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_abac, w_abac_create_app_config, 10000006, abac_create_app_config, Global, $$TARGET_TABLE_OWNER_NAME_TAG, <target table owner>
N/A, edw_abac, w_abac_create_app_config, 10000006, abac_create_app_config, Global, $$TARGET_TABLE_TAG, <target table>
N/A, edw_abac, w_abac_create_batch_config, 10000004, abac_create_batch_config, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_abac, w_abac_create_batch_config, 10000004, abac_create_batch_config, Global, $$TARGET_TABLE_OWNER_NAME_TAG, <target table owner>
N/A, edw_abac, w_abac_create_batch_config, 10000004, abac_create_batch_config, Global, $$TARGET_TABLE_TAG, <target table>
N/A, edw_abac, w_abac_create_global_config, 10000005, abac_create_global_config, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_abac, w_abac_create_global_config, 10000005, abac_create_global_config, Global, $$TARGET_TABLE_OWNER_NAME_TAG, <target table owner>
N/A, edw_abac, w_abac_create_global_config, 10000005, abac_create_global_config, Global, $$TARGET_TABLE_TAG, <target table>
N/A, edw_abac, w_abac_create_proc_config, 10000003, abac_create_proc_config, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_abac, w_abac_create_proc_config, 10000003, abac_create_proc_config, Global, $$TARGET_TABLE_OWNER_NAME_TAG, <target table owner>
N/A, edw_abac, w_abac_create_proc_config, 10000003, abac_create_proc_config, Global, $$TARGET_TABLE_TAG, <target table>
N/A, edw_abac, w_abac_load_app_config, 10000002, abac_load_app_config, Global, $$ENTT_TABLE, ABAC_APP
N/A, edw_abac, w_abac_load_app_config, 10000002, abac_load_app_config, Global, $$PROP_TABLE, ABAC_APP_PROP
N/A, edw_abac, w_abac_load_app_config, 10000002, abac_load_app_config, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_abac, w_abac_load_app_config, 10000002, abac_load_app_config, Global, $$TARGET_TABLE_OWNER_NAME_TAG, <target table owner>
N/A, edw_abac, w_abac_load_app_config, 10000002, abac_load_app_config, Global, $$TARGET_TABLE_TAG, <target table>
N/A, edw_abac, w_abac_load_batch_config, 10000001, abac_load_batch_config, Global, $$ENTT_TABLE, ABAC_BATCH
N/A, edw_abac, w_abac_load_batch_config, 10000001, abac_load_batch_config, Global, $$PROP_TABLE, ABAC_BATCH_PROP
N/A, edw_abac, w_abac_load_batch_config, 10000001, abac_load_batch_config, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_abac, w_abac_load_batch_config, 10000001, abac_load_batch_config, Global, $$TARGET_TABLE_OWNER_NAME_TAG, <target table owner>
N/A, edw_abac, w_abac_load_batch_config, 10000001, abac_load_batch_config, Global, $$TARGET_TABLE_TAG, <target table>
N/A, edw_abac, w_abac_load_global_config, 10000000, abac_load_global_config, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_abac, w_abac_load_global_config, 10000000, abac_load_global_config, Global, $$TARGET_TABLE_OWNER_NAME_TAG, <target table owner>
N/A, edw_abac, w_abac_load_global_config, 10000000, abac_load_global_config, Global, $$TARGET_TABLE_TAG, <target table>
N/A, edw_abac, w_abac_load_proc_config, 9999999, abac_load_proc_config, Global, $$ENTT_TABLE, ABAC_PROC
N/A, edw_abac, w_abac_load_proc_config, 9999999, abac_load_proc_config, Global, $$PROP_TABLE, ABAC_PROC_PROP
N/A, edw_abac, w_abac_load_proc_config, 9999999, abac_load_proc_config, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_abac, w_abac_load_proc_config, 9999999, abac_load_proc_config, Global, $$TARGET_TABLE_OWNER_NAME_TAG, <target table owner>
N/A, edw_abac, w_abac_load_proc_config, 9999999, abac_load_proc_config, Global, $$TARGET_TABLE_TAG, <target table>
N/A, edw_atomic, w_dvc_disc_ielg_upd_seq_nbr_and_curr_ind, 100603, dvc_disc_ielg_upd_seq_nbr_and_curr_ind, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_dvc_disc_ielg_upd_seq_nbr_and_curr_ind, 100603, dvc_disc_ielg_upd_seq_nbr_and_curr_ind, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_dvc_item_ref, 1323, dvc_item_ref, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_dvc_item_ref, 1323, dvc_item_ref, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_acxm_cust_dgph_dim, 1131, edw_acxm_cust_dgph_dim, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_acxm_cust_dgph_dim, 1131, edw_acxm_cust_dgph_dim, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_acxm_cust_dgph_dim_del, 100620, edw_acxm_cust_dgph_dim_del, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_acxm_cust_dgph_dim_del, 100620, edw_acxm_cust_dgph_dim_del, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_addr_nm_lnk, 199, edw_addr_nm_lnk, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_addr_nm_lnk, 199, edw_addr_nm_lnk, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_addr_nm_lnk_email, 449, edw_addr_nm_lnk_email, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_addr_nm_lnk_email, 449, edw_addr_nm_lnk_email, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_addr_nm_lnk_email, 449, edw_addr_nm_lnk_email, s_delete_data_for_restart_addr_nm_lnk_role, $$TRG_TABLE, ADDR_NM_LNK_ROLE
N/A, edw_atomic, w_addr_nm_lnk_ncoa, 1160, edw_addr_nm_lnk_ncoa, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_addr_nm_lnk_ncoa, 1160, edw_addr_nm_lnk_ncoa, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_addr_nm_lnk_phone, 450, edw_addr_nm_lnk_phone, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_addr_nm_lnk_phone, 450, edw_addr_nm_lnk_phone, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_addr_nm_lnk_phone, 450, edw_addr_nm_lnk_phone, s_delete_data_for_restart_addr_nm_lnk_role, $$TRG_TABLE, ADDR_NM_LNK_ROLE
N/A, edw_atomic, w_addr_nm_lnk_post_addr, 451, edw_addr_nm_lnk_post_addr, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_addr_nm_lnk_post_addr, 451, edw_addr_nm_lnk_post_addr, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_addr_nm_lnk_post_addr, 451, edw_addr_nm_lnk_post_addr, s_delete_data_for_restart_addr_nm_lnk_role, $$TRG_TABLE, ADDR_NM_LNK_ROLE
N/A, edw_atomic, w_addr_nm_lnk_upd, 360, edw_addr_nm_lnk_upd, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_addr_nm_lnk_upd, 360, edw_addr_nm_lnk_upd, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_addr_nm_lnk_upd_contact_pref, 379, edw_addr_nm_lnk_upd_contact_pref, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_addr_nm_lnk_upd_contact_pref, 379, edw_addr_nm_lnk_upd_contact_pref, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_addr_nm_lnk_upd_dnc, 413, edw_addr_nm_lnk_upd_dnc, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_addr_nm_lnk_upd_dnc, 413, edw_addr_nm_lnk_upd_dnc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_ap_sscr_ref, 1838, edw_ap_sscr_ref, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_ap_sscr_ref, 1838, edw_ap_sscr_ref, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app, 195, edw_app, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app, 195, edw_app, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app_catg, 196, edw_app_catg, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app_catg, 196, edw_app_catg, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app_catg_upd_int_app_catg, 448, edw_app_catg_upd_int_app_catg, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app_catg_upd_int_app_catg, 448, edw_app_catg_upd_int_app_catg, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app_dvc, 197, edw_app_dvc, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app_dvc, 197, edw_app_dvc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app_pr, 198, edw_app_pr, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app_pr, 198, edw_app_pr, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app_pr_upd_int_app_pr, 447, edw_app_pr_upd_int_app_pr, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app_pr_upd_int_app_pr, 447, edw_app_pr_upd_int_app_pr, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app_stub_int_app_catg, 215, edw_app_stub_int_app_catg, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app_stub_int_app_catg, 215, edw_app_stub_int_app_catg, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app_stub_int_app_catg, 215, edw_app_stub_int_app_catg, Global, $$STUB_SRC_TABLE, INT_APP_CATG
N/A, edw_atomic, w_app_stub_int_app_dvc, 216, edw_app_stub_int_app_dvc, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app_stub_int_app_dvc, 216, edw_app_stub_int_app_dvc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app_stub_int_app_dvc, 216, edw_app_stub_int_app_dvc, Global, $$STUB_SRC_TABLE, INT_APP_DVC
N/A, edw_atomic, w_app_stub_int_app_pr, 217, edw_app_stub_int_app_pr, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app_stub_int_app_pr, 217, edw_app_stub_int_app_pr, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app_stub_int_app_pr, 217, edw_app_stub_int_app_pr, Global, $$STUB_SRC_TABLE, INT_APP_PR
N/A, edw_atomic, w_app_stub_int_app_trxn, 218, edw_app_stub_int_app_trxn, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app_stub_int_app_trxn, 218, edw_app_stub_int_app_trxn, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_app_stub_int_app_trxn, 218, edw_app_stub_int_app_trxn, Global, $$STUB_SRC_TABLE, INT_APP_TRXN
N/A, edw_atomic, w_app_trxn, 248, edw_app_trxn, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_app_trxn, 248, edw_app_trxn, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc, 25, edw_asoc, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc, 25, edw_asoc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_actv_dir, 1412, edw_asoc_actv_dir, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_actv_dir, 1412, edw_asoc_actv_dir, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_asoc_sale_drtr, 40, edw_asoc_stub_int_asoc_sale_drtr, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_asoc_sale_drtr, 40, edw_asoc_stub_int_asoc_sale_drtr, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_asoc_sale_drtr, 40, edw_asoc_stub_int_asoc_sale_drtr, Global, $$STUB_SRC_TABLE, INT_ASOC
N/A, edw_atomic, w_asoc_stub_int_asoc_supv, 41, edw_asoc_stub_int_asoc_supv, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_asoc_supv, 41, edw_asoc_stub_int_asoc_supv, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_asoc_supv, 41, edw_asoc_stub_int_asoc_supv, Global, $$STUB_SRC_TABLE, INT_ASOC
N/A, edw_atomic, w_asoc_stub_int_ctrc, 42, edw_asoc_stub_int_ctrc, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_ctrc, 42, edw_asoc_stub_int_ctrc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_ctrc, 42, edw_asoc_stub_int_ctrc, Global, $$STUB_SRC_TABLE, INT_CTRC
N/A, edw_atomic, w_asoc_stub_int_cust_evnt, 362, edw_asoc_stub_int_cust_evnt, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_cust_evnt, 362, edw_asoc_stub_int_cust_evnt, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_cust_evnt, 362, edw_asoc_stub_int_cust_evnt, Global, $$STUB_SRC_TABLE, INT_CUST_EVNT
N/A, edw_atomic, w_asoc_stub_int_dvc_fin_ctrc, 10000579, edw_asoc_stub_int_dvc_fin_ctrc, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_dvc_fin_ctrc, 10000579, edw_asoc_stub_int_dvc_fin_ctrc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_dvc_fin_ctrc, 10000579, edw_asoc_stub_int_dvc_fin_ctrc, Global, $$STUB_SRC_TABLE, INT_DVC_FIN_CTRC
N/A, edw_atomic, w_asoc_stub_int_dvc_fin_ctrc_trxn, 10000008, edw_asoc_stub_int_dvc_fin_ctrc_trxn, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_dvc_fin_ctrc_trxn, 10000008, edw_asoc_stub_int_dvc_fin_ctrc_trxn, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_dvc_fin_ctrc_trxn, 10000008, edw_asoc_stub_int_dvc_fin_ctrc_trxn, Global, $$STUB_SRC_TABLE, INT_DVC_FIN_CTRC_TRXN
N/A, edw_atomic, w_asoc_stub_int_fin_acct_evnt, 249, edw_asoc_stub_int_fin_acct_evnt, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_fin_acct_evnt, 249, edw_asoc_stub_int_fin_acct_evnt, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_fin_acct_evnt, 249, edw_asoc_stub_int_fin_acct_evnt, Global, $$STUB_SRC_TABLE, INT_FIN_ACCT_EVNT
N/A, edw_atomic, w_asoc_stub_int_mrch_trxn, 250, edw_asoc_stub_int_mrch_trxn, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_mrch_trxn, 250, edw_asoc_stub_int_mrch_trxn, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_mrch_trxn, 250, edw_asoc_stub_int_mrch_trxn, Global, $$STUB_SRC_TABLE, INT_MRCH_TRXN
N/A, edw_atomic, w_asoc_stub_int_sscr_dvc, 107, edw_asoc_stub_int_sscr_dvc, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_sscr_dvc, 107, edw_asoc_stub_int_sscr_dvc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_sscr_dvc, 107, edw_asoc_stub_int_sscr_dvc, Global, $$STUB_SRC_TABLE, INT_SSCR_DVC
N/A, edw_atomic, w_asoc_stub_int_sscr_evnt, 108, edw_asoc_stub_int_sscr_evnt, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_sscr_evnt, 108, edw_asoc_stub_int_sscr_evnt, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_sscr_evnt, 108, edw_asoc_stub_int_sscr_evnt, Global, $$STUB_SRC_TABLE, INT_SSCR_EVNT
N/A, edw_atomic, w_asoc_stub_int_sscr_evnt_dsc, 10000025, edw_asoc_stub_int_sscr_evnt_dsc, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_sscr_evnt_dsc, 10000025, edw_asoc_stub_int_sscr_evnt_dsc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_sscr_evnt_dsc, 10000025, edw_asoc_stub_int_sscr_evnt_dsc, Global, $$STUB_SRC_TABLE, INT_SSCR_EVNT_DSC
N/A, edw_atomic, w_asoc_stub_int_sscr_hub, 457, edw_asoc_stub_int_sscr_hub, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_sscr_hub, 457, edw_asoc_stub_int_sscr_hub, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_sscr_hub, 457, edw_asoc_stub_int_sscr_hub, Global, $$STUB_SRC_TABLE, INT_SSCR_HUB
N/A, edw_atomic, w_asoc_stub_int_sscr_ref, 109, edw_asoc_stub_int_sscr_ref, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_sscr_ref, 109, edw_asoc_stub_int_sscr_ref, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_sscr_ref, 109, edw_asoc_stub_int_sscr_ref, Global, $$STUB_SRC_TABLE, INT_SSCR_REF
N/A, edw_atomic, w_asoc_stub_int_svc_agr, 110, edw_asoc_stub_int_svc_agr, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_asoc_stub_int_svc_agr, 110, edw_asoc_stub_int_svc_agr, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_asoc_stub_int_svc_agr, 110, edw_asoc_stub_int_svc_agr, Global, $$STUB_SRC_TABLE, INT_SVC_AGR
N/A, edw_atomic, w_bill_argm, 251, edw_bill_argm, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_argm, 251, edw_bill_argm, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_argm_stub_int_addr_nm_lnk, 330, edw_bill_argm_stub_int_addr_nm_lnk, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_argm_stub_int_addr_nm_lnk, 330, edw_bill_argm_stub_int_addr_nm_lnk, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_argm_stub_int_addr_nm_lnk, 330, edw_bill_argm_stub_int_addr_nm_lnk, Global, $$STUB_SRC_TABLE, INT_ADDR_NM_LNK
N/A, edw_atomic, w_bill_argm_stub_int_bill_invc, 252, edw_bill_argm_stub_int_bill_invc, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_argm_stub_int_bill_invc, 252, edw_bill_argm_stub_int_bill_invc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_argm_stub_int_bill_invc, 252, edw_bill_argm_stub_int_bill_invc, Global, $$STUB_SRC_TABLE, INT_BILL_INVC
N/A, edw_atomic, w_bill_argm_stub_int_pmt_chnl, 1147, edw_bill_argm_stub_int_pmt_chnl, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_argm_stub_int_pmt_chnl, 1147, edw_bill_argm_stub_int_pmt_chnl, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_argm_stub_int_pmt_chnl, 1147, edw_bill_argm_stub_int_pmt_chnl, Global, $$STUB_SRC_TABLE, INT_PMT_CHNL
N/A, edw_atomic, w_bill_argm_stub_int_stmt, 253, edw_bill_argm_stub_int_stmt, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_argm_stub_int_stmt, 253, edw_bill_argm_stub_int_stmt, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_argm_stub_int_stmt, 253, edw_bill_argm_stub_int_stmt, Global, $$STUB_SRC_TABLE, INT_STMT
N/A, edw_atomic, w_bill_argm_stub_int_stmt_dtl, 359, edw_bill_argm_stub_int_stmt_dtl, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_argm_stub_int_stmt_dtl, 359, edw_bill_argm_stub_int_stmt_dtl, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_argm_stub_int_stmt_dtl, 359, edw_bill_argm_stub_int_stmt_dtl, Global, $$STUB_SRC_TABLE, INT_STMT_DTL
N/A, edw_atomic, w_bill_argm_stub_int_stmt_dtl_chg_tax_itm, 403, edw_bill_argm_stub_int_stmt_dtl_chg_tax_itm, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_argm_stub_int_stmt_dtl_chg_tax_itm, 403, edw_bill_argm_stub_int_stmt_dtl_chg_tax_itm, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_argm_stub_int_stmt_dtl_chg_tax_itm, 403, edw_bill_argm_stub_int_stmt_dtl_chg_tax_itm, Global, $$STUB_SRC_TABLE, INT_STMT_DTL_CHG_TAX_ITM
N/A, edw_atomic, w_bill_argm_upd, 325, edw_bill_argm_upd, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_argm_upd, 325, edw_bill_argm_upd, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_invc, 254, edw_bill_invc, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_invc, 254, edw_bill_invc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_invc_stub_int_stmt, 376, edw_bill_invc_stub_int_stmt, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_invc_stub_int_stmt, 376, edw_bill_invc_stub_int_stmt, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_invc_stub_int_stmt, 376, edw_bill_invc_stub_int_stmt, Global, $$STUB_SRC_TABLE, INT_STMT
N/A, edw_atomic, w_bill_invc_stub_int_stmt_dtl, 377, edw_bill_invc_stub_int_stmt_dtl, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_invc_stub_int_stmt_dtl, 377, edw_bill_invc_stub_int_stmt_dtl, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_invc_stub_int_stmt_dtl, 377, edw_bill_invc_stub_int_stmt_dtl, Global, $$STUB_SRC_TABLE, INT_STMT_DTL
N/A, edw_atomic, w_bill_invc_stub_int_stmt_dtl_chg_tax_itm, 402, edw_bill_invc_stub_int_stmt_dtl_chg_tax_itm, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_invc_stub_int_stmt_dtl_chg_tax_itm, 402, edw_bill_invc_stub_int_stmt_dtl_chg_tax_itm, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_invc_stub_int_stmt_dtl_chg_tax_itm, 402, edw_bill_invc_stub_int_stmt_dtl_chg_tax_itm, Global, $$STUB_SRC_TABLE, INT_STMT_DTL_CHG_TAX_ITM
N/A, edw_atomic, w_bill_itm, 1308, edw_bill_itm, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_itm, 1308, edw_bill_itm, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_off, 1054, edw_bill_off, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
N/A, edw_atomic, w_bill_off, 1054, edw_bill_off, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_atomic, w_bill_off_item, 1055, edw_bill_off_item, Global, $$RULE_LBL_RES_OWNER_FAC_ID, RES_OWNER_FAC_ID
